Date;Net_TR
04.02.2022;8278.76
07.02.2022;8248.24
08.02.2022;8317.59
09.02.2022;8439.07
10.02.2022;8286.94
11.02.2022;8129.96
14.02.2022;8099.14
15.02.2022;8227.5
16.02.2022;8235.52
17.02.2022;8061.85
18.02.2022;8004.91
22.02.2022;7923.79
23.02.2022;7777.93
24.02.2022;7894.7
25.02.2022;8071.95
28.02.2022;8052.85
01.03.2022;7928.39
02.03.2022;8076.39
03.03.2022;8034.66
04.03.2022;7971.3
07.03.2022;7736.08
08.03.2022;7680.26
09.03.2022;7878.47
10.03.2022;7845.17
11.03.2022;7743.79
14.03.2022;7687.5
15.03.2022;7852.2
16.03.2022;8028.1
17.03.2022;8127.56
18.03.2022;8222.41
21.03.2022;8219.14
22.03.2022;8312.04
23.03.2022;8210.36
24.03.2022;8328.63
25.03.2022;8370.86
28.03.2022;8430.68
29.03.2022;8534.02
30.03.2022;8480.92
31.03.2022;8348.57
01.04.2022;8377.04
04.04.2022;8444.86
05.04.2022;8339.81
06.04.2022;8258.79
07.04.2022;8294.65
08.04.2022;8272.76
11.04.2022;8133.14
12.04.2022;8105.53
13.04.2022;8197.19
14.04.2022;8097.64
18.04.2022;8095.98
19.04.2022;8226.07
20.04.2022;8221.07
21.04.2022;8100.25
22.04.2022;7875.62
25.04.2022;7920.57
26.04.2022;7697.69
27.04.2022;7713.89
28.04.2022;7905.11
29.04.2022;7618.67
02.05.2022;7661.94
03.05.2022;7699.0
04.05.2022;7928.98
05.05.2022;7646.9
06.05.2022;7604.3
09.05.2022;7361.08
10.05.2022;7379.2
11.05.2022;7257.91
12.05.2022;7250.31
13.05.2022;7423.95
16.05.2022;7394.91
17.05.2022;7544.35
18.05.2022;7240.81
19.05.2022;7199.11
20.05.2022;7200.25
23.05.2022;7334.46
24.05.2022;7274.97
25.05.2022;7343.81
26.05.2022;7490.01
27.05.2022;7676.26
31.05.2022;7628.57
01.06.2022;7572.03
02.06.2022;7712.51
03.06.2022;7586.81
06.06.2022;7610.66
07.06.2022;7683.29
08.06.2022;7600.55
09.06.2022;7420.18
10.06.2022;7204.34
13.06.2022;6925.06
14.06.2022;6900.62
15.06.2022;7001.46
16.06.2022;6774.34
17.06.2022;6789.35
21.06.2022;6955.8
22.06.2022;6946.83
23.06.2022;7013.26
24.06.2022;7227.7
27.06.2022;7206.37
28.06.2022;7061.2
29.06.2022;7056.72
30.06.2022;6995.73
01.07.2022;7069.62
05.07.2022;7081.72
06.07.2022;7107.12
07.07.2022;7214.05
08.07.2022;7208.46
11.07.2022;7125.45
12.07.2022;7059.67
13.07.2022;7028.31
14.07.2022;7007.86
15.07.2022;7142.43
18.07.2022;7082.7
19.07.2022;7278.58
20.07.2022;7321.58
21.07.2022;7394.24
22.07.2022;7325.3
25.07.2022;7334.93
26.07.2022;7250.3
27.07.2022;7440.0
28.07.2022;7530.92
29.07.2022;7638.48
01.08.2022;7616.96
02.08.2022;7566.23
03.08.2022;7684.64
04.08.2022;7679.14
05.08.2022;7667.34
08.08.2022;7657.95
09.08.2022;7625.75
10.08.2022;7788.34
11.08.2022;7784.32
12.08.2022;7919.86
15.08.2022;7951.48
16.08.2022;7966.67
17.08.2022;7910.01
18.08.2022;7928.81
19.08.2022;7826.69
22.08.2022;7659.77
23.08.2022;7642.7
24.08.2022;7665.09
25.08.2022;7773.23
26.08.2022;7511.52
29.08.2022;7461.7
30.08.2022;7379.82
31.08.2022;7323.17
01.09.2022;7346.0
02.09.2022;7267.53
06.09.2022;7238.04
07.09.2022;7370.93
08.09.2022;7420.29
09.09.2022;7534.07
12.09.2022;7613.8
13.09.2022;7284.75
14.09.2022;7310.82
15.09.2022;7228.6
16.09.2022;7176.76
19.09.2022;7226.02
20.09.2022;7144.63
21.09.2022;7022.67
22.09.2022;6963.71
23.09.2022;6843.82
26.09.2022;6773.06
27.09.2022;6759.0
28.09.2022;6892.23
29.09.2022;6747.31
30.09.2022;6645.87
03.10.2022;6817.92
04.10.2022;7026.86
05.10.2022;7013.16
06.10.2022;6942.55
07.10.2022;6748.3
10.10.2022;6697.73
11.10.2022;6654.15
12.10.2022;6632.38
13.10.2022;6805.2
14.10.2022;6644.35
17.10.2022;6820.3
18.10.2022;6898.34
19.10.2022;6852.3
20.10.2022;6798.36
21.10.2022;6959.74
24.10.2022;7042.44
25.10.2022;7157.03
26.10.2022;7104.22
27.10.2022;7061.1
28.10.2022;7235.48
31.10.2022;7181.73
01.11.2022;7152.33
02.11.2022;6973.53
03.11.2022;6900.33
04.11.2022;6995.34
07.11.2022;7062.69
08.11.2022;7102.27
09.11.2022;6955.75
10.11.2022;7341.72
11.11.2022;7409.56
14.11.2022;7344.51
15.11.2022;7408.89
16.11.2022;7348.94
17.11.2022;7327.3
18.11.2022;7362.32
21.11.2022;7334.31
22.11.2022;7434.04
23.11.2022;7478.29
25.11.2022;7476.32
28.11.2022;7360.89
29.11.2022;7349.62
30.11.2022;7578.48
01.12.2022;7572.78
02.12.2022;7564.16
05.12.2022;7428.87
06.12.2022;7322.1
07.12.2022;7308.58
08.12.2022;7364.29
09.12.2022;7310.38
12.12.2022;7414.79
13.12.2022;7469.06
14.12.2022;7424.85
15.12.2022;7240.18
16.12.2022;7159.92
19.12.2022;7095.75
20.12.2022;7103.3
21.12.2022;7209.62
22.12.2022;7105.42
23.12.2022;7147.26
27.12.2022;7118.72
28.12.2022;7033.19
29.12.2022;7156.65
30.12.2022;7138.77
03.01.2023;7110.39
04.01.2023;7164.24
05.01.2023;7081.61
06.01.2023;7243.45
09.01.2023;7238.85
10.01.2023;7289.37
11.01.2023;7383.14
12.01.2023;7408.98
13.01.2023;7438.78
17.01.2023;7423.68
18.01.2023;7308.16
19.01.2023;7252.98
20.01.2023;7390.3
23.01.2023;7478.11
24.01.2023;7472.91
25.01.2023;7471.6
26.01.2023;7554.23
27.01.2023;7573.17
30.01.2023;7475.45
31.01.2023;7585.01
01.02.2023;7664.32
02.02.2023;7777.27
03.02.2023;7696.98
06.02.2023;7650.08
07.02.2023;7748.65
08.02.2023;7662.97
09.02.2023;7596.11
10.02.2023;7613.88
13.02.2023;7701.86
14.02.2023;7700.36
15.02.2023;7723.08
16.02.2023;7617.07
17.02.2023;7596.99
21.02.2023;7444.76
22.02.2023;7433.15
23.02.2023;7473.19
24.02.2023;7394.67
27.02.2023;7418.04
28.02.2023;7396.04
01.03.2023;7361.41
02.03.2023;7418.02
03.03.2023;7538.24
06.03.2023;7543.62
07.03.2023;7428.15
08.03.2023;7439.11
09.03.2023;7302.63
10.03.2023;7197.3
13.03.2023;7186.55
14.03.2023;7306.17
15.03.2023;7255.34
16.03.2023;7383.52
17.03.2023;7302.28
20.03.2023;7367.44
21.03.2023;7463.48
22.03.2023;7341.0
23.03.2023;7363.35
24.03.2023;7404.9
27.03.2023;7417.09
28.03.2023;7405.55
29.03.2023;7510.99
30.03.2023;7554.62
31.03.2023;7663.89
03.04.2023;7692.24
04.04.2023;7648.14
05.04.2023;7629.75
06.04.2023;7658.17
10.04.2023;7665.93
11.04.2023;7665.61
12.04.2023;7634.03
13.04.2023;7736.11
14.04.2023;7720.12
17.04.2023;7745.75
18.04.2023;7752.37
19.04.2023;7751.71
20.04.2023;7706.15
21.04.2023;7713.21
24.04.2023;7719.79
25.04.2023;7597.95
26.04.2023;7568.79
27.04.2023;7717.02
28.04.2023;7781.29
01.05.2023;7778.29
02.05.2023;7688.22
03.05.2023;7634.48
04.05.2023;7579.95
05.05.2023;7720.29
08.05.2023;7723.87
09.05.2023;7688.88
10.05.2023;7723.51
11.05.2023;7711.55
12.05.2023;7700.56
15.05.2023;7724.07
16.05.2023;7675.09
17.05.2023;7767.41
18.05.2023;7841.76
19.05.2023;7830.55
22.05.2023;7832.4
23.05.2023;7744.6
24.05.2023;7688.03
25.05.2023;7755.53
26.05.2023;7857.12
30.05.2023;7857.62
31.05.2023;7810.75
01.06.2023;7888.73
02.06.2023;8003.71
05.06.2023;7987.78
06.06.2023;8006.72
07.06.2023;7976.36
08.06.2023;8026.36
09.06.2023;8035.73
12.06.2023;8110.65
13.06.2023;8167.1
14.06.2023;8175.13
15.06.2023;8275.71
16.06.2023;8245.43
20.06.2023;8206.42
21.06.2023;8163.75
22.06.2023;8194.55
23.06.2023;8131.84
26.06.2023;8095.47
27.06.2023;8188.2
28.06.2023;8185.31
29.06.2023;8222.61
30.06.2023;8323.7
03.07.2023;8333.74
05.07.2023;8318.06
06.07.2023;8252.6
07.07.2023;8229.89
10.07.2023;8249.72
11.07.2023;8305.43
12.07.2023;8367.13
13.07.2023;8438.62
14.07.2023;8430.17
17.07.2023;8462.67
18.07.2023;8522.89
19.07.2023;8543.09
20.07.2023;8485.95
21.07.2023;8488.7
24.07.2023;8523.05
25.07.2023;8547.15
26.07.2023;8545.9
27.07.2023;8491.41
28.07.2023;8575.86
31.07.2023;8588.63
01.08.2023;8565.89
02.08.2023;8447.4
03.08.2023;8426.16
04.08.2023;8381.94
07.08.2023;8457.73
08.08.2023;8422.09
09.08.2023;8363.32
10.08.2023;8366.17
11.08.2023;8358.05
14.08.2023;8406.47
15.08.2023;8310.27
16.08.2023;8248.41
17.08.2023;8185.91
18.08.2023;8185.07
21.08.2023;8241.49
22.08.2023;8218.68
23.08.2023;8309.57
24.08.2023;8197.9
25.08.2023;8253.66
28.08.2023;8305.44
29.08.2023;8426.12
30.08.2023;8459.4
31.08.2023;8447.26
01.09.2023;8462.76
05.09.2023;8427.52
06.09.2023;8368.93
07.09.2023;8342.84
08.09.2023;8355.17
11.09.2023;8411.35
12.09.2023;8363.67
13.09.2023;8374.1
14.09.2023;8446.34
15.09.2023;8343.88
18.09.2023;8349.99
19.09.2023;8332.02
20.09.2023;8254.14
21.09.2023;8118.96
22.09.2023;8100.4
25.09.2023;8133.07
26.09.2023;8013.6
27.09.2023;8015.55
28.09.2023;8063.53
29.09.2023;8041.87
02.10.2023;8042.54
03.10.2023;7932.44
04.10.2023;7996.79
05.10.2023;7987.37
06.10.2023;8082.65
09.10.2023;8133.59
10.10.2023;8176.07
11.10.2023;8211.45
12.10.2023;8160.77
13.10.2023;8119.84
16.10.2023;8206.04
17.10.2023;8205.22
18.10.2023;8095.28
19.10.2023;8027.08
20.10.2023;7926.24
23.10.2023;7912.88
24.10.2023;7970.49
25.10.2023;7856.22
26.10.2023;7763.36
27.10.2023;7726.19
30.10.2023;7819.47
31.10.2023;7870.48
01.11.2023;7953.18
02.11.2023;8103.54
03.11.2023;8179.93
06.11.2023;8194.45
07.11.2023;8217.82
08.11.2023;8226.37
09.11.2023;8160.98
10.11.2023;8289.31
13.11.2023;8282.74
14.11.2023;8441.95
15.11.2023;8456.52
16.11.2023;8468.0
17.11.2023;8478.98
20.11.2023;8542.26
21.11.2023;8525.14
22.11.2023;8560.07
24.11.2023;8565.31
27.11.2023;8548.68
28.11.2023;8557.08
29.11.2023;8550.02
30.11.2023;8584.18
01.12.2023;8635.12
04.12.2023;8588.43
05.12.2023;8583.81
06.12.2023;8550.43
07.12.2023;8619.52
08.12.2023;8654.97
11.12.2023;8688.96
12.12.2023;8729.18
13.12.2023;8848.45
14.12.2023;8873.3
15.12.2023;8872.97
18.12.2023;8913.22
19.12.2023;8966.01
20.12.2023;8835.08
21.12.2023;8926.11
22.12.2023;8940.94
26.12.2023;8978.8
27.12.2023;8992.15
28.12.2023;8996.19
29.12.2023;8971.07
02.01.2024;8920.49
03.01.2024;8849.24
04.01.2024;8819.71
05.01.2024;8835.82
08.01.2024;8960.64
09.01.2024;8948.29
10.01.2024;8999.09
11.01.2024;8993.28
12.01.2024;9000.57
16.01.2024;8967.07
17.01.2024;8916.84
18.01.2024;8995.86
19.01.2024;9107.0
22.01.2024;9126.97
23.01.2024;9153.78
24.01.2024;9161.28
25.01.2024;9209.83
26.01.2024;9203.84
29.01.2024;9273.5
30.01.2024;9268.46
31.01.2024;9119.38
01.02.2024;9233.66
02.02.2024;9332.62
05.02.2024;9302.94
06.02.2024;9324.62
07.02.2024;9401.56
08.02.2024;9407.75
09.02.2024;9462.41
12.02.2024;9453.52
13.02.2024;9325.02
14.02.2024;9415.58
15.02.2024;9471.89
16.02.2024;9427.44
20.02.2024;9371.06
21.02.2024;9383.2
22.02.2024;9581.75
23.02.2024;9585.23
26.02.2024;9549.18
27.02.2024;9565.58
28.02.2024;9550.35
29.02.2024;9601.73
01.03.2024;9679.02
04.03.2024;9667.7
05.03.2024;9569.32
06.03.2024;9619.01
07.03.2024;9719.06
08.03.2024;9656.09
11.03.2024;9645.27
12.03.2024;9753.53
13.03.2024;9735.05
14.03.2024;9708.77
15.03.2024;9646.05
18.03.2024;9707.07
19.03.2024;9761.91
20.03.2024;9849.74
21.03.2024;9881.78
22.03.2024;9868.26
25.03.2024;9838.11
26.03.2024;9810.58
27.03.2024;9896.07
28.03.2024;9907.33
01.04.2024;9887.41
02.04.2024;9816.02
03.04.2024;9827.05
04.04.2024;9706.7
05.04.2024;9814.46
08.04.2024;9810.9
09.04.2024;9826.07
10.04.2024;9733.27
11.04.2024;9805.9
12.04.2024;9664.02
15.04.2024;9547.92
16.04.2024;9528.3
17.04.2024;9473.21
18.04.2024;9452.72
19.04.2024;9370.24
22.04.2024;9452.06
23.04.2024;9565.29
24.04.2024;9567.35
25.04.2024;9523.69
26.04.2024;9621.04
29.04.2024;9651.96
30.04.2024;9500.38
01.05.2024;9467.78
02.05.2024;9554.31
03.05.2024;9674.62
06.05.2024;9774.71
07.05.2024;9788.19
08.05.2024;9788.15
09.05.2024;9839.31
10.05.2024;9856.62
13.05.2024;9854.34
14.05.2024;9903.05
15.05.2024;10020.37
16.05.2024;10000.95
17.05.2024;10012.9
20.05.2024;10022.67
21.05.2024;10047.92
22.05.2024;10020.82
23.05.2024;9947.12
24.05.2024;10016.92
28.05.2024;10019.43
29.05.2024;9945.69
30.05.2024;9886.98
31.05.2024;9966.99
03.06.2024;9978.94
04.06.2024;9994.32
05.06.2024;10112.84
06.06.2024;10110.91
07.06.2024;10100.92
10.06.2024;10127.59
11.06.2024;10155.09
12.06.2024;10241.61
13.06.2024;10265.72
14.06.2024;10263.44
17.06.2024;10342.99
18.06.2024;10369.3
20.06.2024;10343.16
21.06.2024;10327.38
24.06.2024;10296.19
25.06.2024;10336.68
26.06.2024;10352.96
27.06.2024;10362.43
28.06.2024;10321.01
01.07.2024;10348.84
02.07.2024;10412.99
03.07.2024;10466.14
05.07.2024;10524.33
08.07.2024;10535.27
09.07.2024;10543.25
10.07.2024;10651.77
11.07.2024;10558.71
12.07.2024;10616.96
15.07.2024;10647.72
16.07.2024;10715.75
17.07.2024;10566.6
18.07.2024;10484.04
19.07.2024;10409.63
22.07.2024;10522.28
23.07.2024;10505.89
24.07.2024;10262.78
25.07.2024;10210.07
26.07.2024;10323.79
29.07.2024;10332.28
30.07.2024;10281.07
31.07.2024;10444.0
01.08.2024;10301.28
02.08.2024;10112.02
05.08.2024;9809.27
06.08.2024;9910.93
07.08.2024;9834.51
08.08.2024;10061.16
09.08.2024;10109.03
12.08.2024;10110.42
13.08.2024;10280.83
14.08.2024;10320.37
15.08.2024;10488.98
16.08.2024;10510.89
19.08.2024;10613.87
20.08.2024;10593.04
21.08.2024;10638.27
22.08.2024;10543.38
23.08.2024;10664.55
26.08.2024;10631.08
27.08.2024;10648.64
28.08.2024;10585.03
29.08.2024;10585.0
30.08.2024;10692.88
03.09.2024;10467.46
04.09.2024;10450.98
05.09.2024;10419.71
06.09.2024;10240.77
09.09.2024;10360.12
10.09.2024;10406.65
11.09.2024;10517.72
12.09.2024;10596.67
13.09.2024;10655.2
16.09.2024;10670.1
17.09.2024;10673.09
18.09.2024;10642.31
19.09.2024;10823.4
20.09.2024;10802.46
23.09.2024;10832.88
24.09.2024;10860.13
25.09.2024;10839.96
26.09.2024;10884.19
27.09.2024;10870.8
30.09.2024;10917.53
01.10.2024;10815.95
02.10.2024;10817.9
03.10.2024;10799.73
04.10.2024;10898.21
07.10.2024;10793.84
08.10.2024;10898.46
09.10.2024;10976.2
10.10.2024;10954.64
11.10.2024;11021.01
14.10.2024;11105.95
15.10.2024;11022.09
16.10.2024;11073.77
17.10.2024;11071.96
18.10.2024;11116.37
21.10.2024;11096.41
22.10.2024;11091.17
23.10.2024;10989.36
24.10.2024;11012.93
25.10.2024;11009.69
28.10.2024;11038.98
29.10.2024;11056.8
30.10.2024;11020.36
31.10.2024;10815.8
01.11.2024;10860.39
04.11.2024;10830.22
05.11.2024;10963.14
06.11.2024;11240.5
07.11.2024;11324.22
08.11.2024;11368.45
11.11.2024;11379.47
12.11.2024;11347.03
13.11.2024;11350.01
14.11.2024;11282.28
15.11.2024;11134.36
18.11.2024;11179.19
19.11.2024;11223.6
20.11.2024;11224.09
21.11.2024;11285.23
22.11.2024;11324.7
25.11.2024;11358.95
